id ,시설구분,상세구분,축종,시설명(name),소재지(주소) ,위도,경도,addr_shp,연락처(전화번호),info,SCALE_FMD,SCALE_HPAI,닭,돼지,소,오리,생산능력(m/t),newest
588,종압장,,오리,풀잎농장,전남 담양군 남면 구산리 579-8,35.1349418,127.0779741,전라남도_담양군,-,사육규모:11500,0,11500 ,,,,11500 ,,1
589,종압장,,오리,양세영,전남 무안군 망운면 피서리 620-28,34.996652,126.3752972,전라남도_무안군,-,사육규모:12000,0,12000 ,,,,12000 ,,1
590,종압장,,오리,다솔 무안,전남 무안군 해제면 덕산리 183,35.1331991,126.2941898,전라남도_무안군,-,사육규모:13000,0,13000 ,,,,13000 ,,1
591,종압장,,오리,친환경양계영농조합법인,전남 무안군 해제면 용학리 538-131,35.0864918,126.3131569,전라남도_무안군,-,사육규모:14000,0,14000 ,,,,14000 ,,1
592,종압장,,오리,손주석농가,전남 무안군 현경면 마산리 154,35.0620252,126.3659995,전라남도_무안군,-,사육규모:8500,0,8500 ,,,,8500 ,,1
593,종압장,,오리,유진농장,전남 무안군 현경면 오류리 753-3,35.0608401,126.3542051,전라남도_무안군,-,사육규모:8000,0,8000 ,,,,8000 ,,1
594,종압장,,오리,낙원농장,전남 보성군 겸백면 수남리 833,34.7950683,127.1700059,전라남도_보성군,-,사육규모:10000,0,10000 ,,,,10000 ,,1
595,종압장,,오리,푸르메농장,전남 보성군 득량면 도촌리 806-1,34.7276822,127.1497727,전라남도_보성군,-,사육규모:26000,0,26000 ,,,,26000 ,,1
596,종압장,,오리,이기정,전남 보성군 벌교읍 칠동리 1248-6,34.8415894,127.2792752,전라남도_보성군,-,사육규모:4000,0,4000 ,,,,4000 ,,1
597,종압장,,오리,다솔(옥암),전남 보성군 보성읍 옥암리 709,34.7436385,127.0427836,전라남도_보성군,-,사육규모:12000,0,12000 ,,,,12000 ,,1
598,종압장,,오리,정명숙,전남 보성군 웅치면 대산리 48-1,34.7093288,127.005185,전라남도_보성군,-,사육규모:6500,0,6500 ,,,,6500 ,,1
599,종압장,,오리,송화수,전남 보성군 웅치면 유산리 1082-6,34.7135741,127.0578374,전라남도_보성군,-,사육규모:5000,0,5000 ,,,,5000 ,,1
600,종압장,,오리,대마농장,전남 영광군 대마면 화평리 산 5-1,35.2922494,126.5663521,전라남도_영광군,-,사육규모:9000,0,9000 ,,,,9000 ,,1
601,종압장,,오리,진성축산,전남 영암군 덕진면 금강리 235-10,34.8267218,126.6917562,전라남도_영암군,-,사육규모:15000,0,15000 ,,,,15000 ,,1
602,종압장,,오리,다솔 덕진,전남 영암군 덕진면 장선리 560-1,34.8313991,126.6769176,전라남도_영암군,-,사육규모:11000,0,11000 ,,,,11000 ,,1
603,종압장,,오리,나영농장,전남 영암군 시종면 신흥길 19,34.9124878,126.6059519,전라남도_영암군,-,사육규모:6300,0,6300 ,,,,6300 ,,1
604,종압장,,오리,다솔 신북,전남 영암군 신북면 유곡리 128-1,34.9017798,126.6866708,전라남도_영암군,-,사육규모:12000,0,12000 ,,,,12000 ,,1
605,종압장,,오리,앨리스덕,전남 장성군 삼계면 상도리 647,35.2579518,126.6847895,전라남도_장성군,-,사육규모:9000,0,9000 ,,,,9000 ,,1
606,종압장,,오리,이은상,전남 장흥군 관산읍 용전리 231,34.5581998,126.9145568,전라남도_장흥군,-,사육규모:5000,0,5000 ,,,,5000 ,,1
607,종압장,,오리,부러나농장,전남 함평군 월야면 외치리 297-10,35.1692536,126.6587474,전라남도_함평군,-,사육규모:7000,0,7000 ,,,,7000 ,,1
608,종압장,,오리,대성농장,전남 함평군 월야면 용정리 84-1,35.1971695,126.5968751,전라남도_함평군,-,사육규모:20000,0,20000 ,,,,20000 ,,1
609,종압장,,오리,오리누리(함평),전남 함평군 학교면 마산리 609,35.0561069,126.5558562,전라남도_함평군,-,사육규모:14000,0,14000 ,,,,14000 ,,1
610,종압장,,오리,하느리농원(주),전남 함평군 함평읍 진양리 1349-1,35.1018697,126.4890221,전라남도_함평군,-,사육규모:16000,0,16000 ,,,,16000 ,,1
611,종압장,,오리,후암축산,전북 고창군 해리면 선운대로 1182-10,35.4693713,126.5160032,전라북도_고창군,-,사육규모:17000,0,17000 ,,,,17000 ,,1
612,종압장,,오리,송기열,전북 남원시 사매면 화정리 517-5,35.4679451,127.3455914,전라북도_남원시,-,사육규모:8000,0,8000 ,,,,8000 ,,1
613,종압장,,오리,다솔 낙동농장,전북 남원시 주생면 낙동리 862-1,35.3895878,127.2876708,전라북도_남원시,-,사육규모:11000,0,11000 ,,,,11000 ,,1
614,종압장,,오리,무주농장,전북 무주군 무주읍 내도리 1257,36.0360941,127.6515805,전라북도_무주군,-,사육규모:5000,0,5000 ,,,,5000 ,,1
615,종압장,,오리,최석환,전북 부안군 부안읍 외하리 600-8,35.6927039,126.7542784,전라북도_부안군,-,사육규모:9500,0,9500 ,,,,9500 ,,1
616,종압장,,오리,최성철,전북 임실군 청웅면 옥전리 1481-9,35.578024,127.2181416,전라북도_임실군,-,사육규모:14500,0,14500 ,,,,14500 ,,1
617,종압장,,오리,행복한 오리농장,전북 장수군 계남면 신전리 산 107,35.6820083,127.5499315,전라북도_장수군,-,사육규모:6500,0,6500 ,,,,6500 ,,1
618,종압장,,오리,김종순,전북 정읍시 산외면 화죽리 9-1,35.6536608,127.0862247,전라북도_정읍시,-,사육규모:3500,0,3500 ,,,,3500 ,,1
619,종압장,,오리,덕앤덕농장,전북 정읍시 소성면 애당리 177-2,35.5197619,126.7750346,전라북도_정읍시,-,사육규모:7000,0,7000 ,,,,7000 ,,1
620,종압장,,오리,입암농장,전북 정읍시 입암면 접지리 1145,35.5223415,126.8225573,전라북도_정읍시,-,사육규모:12000,0,12000 ,,,,12000 ,,1
621,종압장,,오리,임마뉴엘,전북 정읍시 정우면 대사리 1370,35.6737413,126.9007571,전라북도_정읍시,-,사육규모:16000,0,16000 ,,,,16000 ,,1
622,종압장,,오리,칠보산,전북 정읍시 칠보면 반곡리 543,35.5848861,126.9702541,전라북도_정읍시,-,사육규모:7000,0,7000 ,,,,7000 ,,1
623,종압장,,오리,오암농장,전북 진안군 성수면 중길리 87,35.7530411,127.3068462,전라북도_진안군,-,사육규모:11000,0,11000 ,,,,11000 ,,1
624,종압장,,오리,유만석,충남 공주시 탄천면 견동리 71,36.3548347,127.0078295,충청남도_공주시,-,사육규모:9000,0,9000 ,,,,9000 ,,1
625,종압장,,오리,심영화,충남 금산군 금성면 도곡리 460,36.1182972,127.4508075,충청남도_금산군,-,사육규모:7000,0,7000 ,,,,7000 ,,1
626,종압장,,오리,금산농장,충남 금산군 진산면 실학로 442-35,36.1853583,127.3554377,충청남도_금산군,-,사육규모:6000,0,6000 ,,,,6000 ,,1
627,종압장,,오리,조은축산,충남 논산시 부적면 감곡리 295-12,36.2047307,127.1612624,충청남도_논산시,-,사육규모:8000,0,8000 ,,,,8000 ,,1
628,종압장,,오리,조은축산(양촌),충남 논산시 양촌면 도평리 72-11번지,36.1372054,127.2278018,충청남도_논산시,-,사육규모:8500,0,8500 ,,,,8500 ,,1
629,종압장,,오리,사조화인 북면,충남 천안시 동남구 북면 운용리 255-1,36.8661549,127.2673534,충청남도_천안시,-,사육규모:12000,0,12000 ,,,,12000 ,,1
630,종압장,,오리,새송농장,충남 천안시 동남구 성남면 화성리 263,36.7468642,127.2564017,충청남도_천안시,-,사육규모:9000,0,9000 ,,,,9000 ,,1
631,종압장,,오리,김기선,충북 괴산군 소수면 아성리 279,36.8329486,127.7581224,충청북도_괴산군,-,사육규모:10000,0,10000 ,,,,10000 ,,1
632,종압장,,오리,김기택,충북 괴산군 소수면 아성리 349-1,36.832803,127.7592114,충청북도_괴산군,-,사육규모:4000,0,4000 ,,,,4000 ,,1
633,종압장,,오리,류희경,충북 괴산군 장연면 조곡리 60,36.8749211,127.905091,충청북도_괴산군,-,사육규모:16000,0,16000 ,,,,16000 ,,1
634,종압장,,오리,괴산농장,충북 괴산군 청천면 강평리 348,36.6379449,127.7456754,충청북도_괴산군,-,사육규모:7500,0,7500 ,,,,7500 ,,1
635,종압장,,오리,윤병호,충북 음성군 감곡면 문촌리 983-4,37.1108556,127.6849612,충청북도_음성군,-,사육규모:7200,0,7200 ,,,,7200 ,,1
636,종압장,,오리,초원농장,충북 음성군 맹동면 인곡리 196-1,36.9433081,127.5695725,충청북도_음성군,-,사육규모:9500,0,9500 ,,,,9500 ,,1
637,종압장,,오리,코리아덕,충북 음성군 삼성면 용대리 28,37.0538608,127.5290262,충청북도_음성군,-,사육규모:8000,0,8000 ,,,,8000 ,,1
638,종압장,,오리,늘봄농장,충북 음성군 원남면 보룡리 42-5,36.8889374,127.6602925,충청북도_음성군,-,사육규모:10000,0,10000 ,,,,10000 ,,1
639,종압장,,오리,원천오리농장,충북 진천군 문백면 계산리 169-1,36.7792726,127.4094793,충청북도_진천군,-,사육규모:12500,0,12500 ,,,,12500 ,,1
640,종압장,,오리,송림농장,충북 진천군 이월면 송림리 89-3,36.9427359,127.4187051,충청북도_진천군,-,사육규모:7800,0,7800 ,,,,7800 ,,1
641,종압장,,오리,동골농장,충북 진천군 진천읍 문봉리 364,36.8514714,127.3904278,충청북도_진천군,-,사육규모:7500,0,7500 ,,,,7500 ,,1
642,종압장,,오리,최영이,충북 충주시 동량면 대전리 39,37.0480209,127.9619655,충청북도_충주시,-,사육규모:7200,0,7200 ,,,,7200 ,,1
643,종압장,,오리,다솔 충주,충북 충주시 주덕읍 화곡리 656,36.9920968,127.7973808,충청북도_충주시,-,사육규모:6000,0,6000 ,,,,6000 ,,1
644,가축분뇨처리장,,,원주가축분뇨공공처리장,호저면 만종리 378,37.3614072,127.9101174,강원도_원주시,,"시설용량(m3/일) 합계:350 [가축분뇨: 350,분뇨: 260]",0,0 ,,,,,,1
645,가축분뇨처리장,,,원주축산폐수처리장,우산동 505-3,37.3867615,127.9399681,강원도_원주시,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
646,가축분뇨처리장,,,철원군축산폐수공공처리장,갈말읍 강포리 265-3,38.1313405,127.2901899,강원도_철원군,,"시설용량(m3/일) 합계:200 [가축분뇨: 170,분뇨: -]",0,0 ,,,,,,1
647,가축분뇨처리장,,,태백위생처리장,동점동 241,37.0859494,129.0381119,강원도_태백시,,"시설용량(m3/일) 합계:80 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
648,가축분뇨처리장,,,홍천축산폐수공공처리장,북방면 소매곡리 361,37.7056852,127.8386512,강원도_홍천군,,"시설용량(m3/일) 합계:120 [가축분뇨: 50,분뇨: 70]",0,0 ,,,,,,1
649,가축분뇨처리장,,,횡성축산폐수공공처리장,서원면 금대리 67,37.4912882,127.9088322,강원도_횡성군,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
650,가축분뇨처리장,,,.,하면 현리 567-10,37.8155758,127.3531063,경기도_가평군,,"시설용량(m3/일) 합계:140 [가축분뇨: 20,분뇨: 120]",0,0 ,,,,,,1
651,가축분뇨처리장,,,광주축산폐수공공처리장,초월읍 도평리 17-1번지,37.4003916,127.2944637,경기도_광주시,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
652,가축분뇨처리장,,,시흥시위생처리장,정왕동 2163,37.3349007,126.6972798,경기도_시흥시,,"시설용량(m3/일) 합계:160 [가축분뇨: 20,분뇨: 140]",0,0 ,,,,,,1
653,가축분뇨처리장,,,안성축산폐수공공처리장,대덕면 죽리 667-1,36.9875986,127.2042486,경기도_안성시,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
654,가축분뇨처리장,,,양평축뇨처리장,옥천면 옥천리 7,37.5168646,127.4816948,경기도_양평군,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
655,가축분뇨처리장,,,여주군축산폐수공공처리장,경기도 여주시 하동 15-2,37.299734,127.630252,경기도_여주시,,"시설용량(m3/일) 합계:150 [가축분뇨: 130,분뇨: 20]",0,0 ,,,,,,1
656,가축분뇨처리장,,,여주군가축분뇨공공처리시설(액비자원화시설),대신면 당산리 378-1,37.3645149,127.5757866,경기도_여주시,,"시설용량(m3/일) 합계:80 [가축분뇨: 80,분뇨: -]",0,0 ,,,,,,1
657,가축분뇨처리장,,,연천군축산폐수공공처리장,군남면 남계리 24-1번지,38.0244842,127.0481288,경기도_연천군,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
658,가축분뇨처리장,,,용인환경사업소(축산폐수공공처리장),포곡읍 유운리 5-3,37.303815,127.2298784,경기도_용인시,,"시설용량(m3/일) 합계:1100 [가축분뇨: 700,분뇨: 120]",0,0 ,,,,,,1
659,가축분뇨처리장,,,의왕축산폐수공공처리장,월암동 568,37.3063317,126.9515734,경기도_의왕시,,"시설용량(m3/일) 합계:30 [가축분뇨: 30,분뇨: -]",0,0 ,,,,,,1
660,가축분뇨처리장,,,이천축산폐수공동처리시설,백사면 모전리 282-1,37.2931676,127.4761604,경기도_이천시,,"시설용량(m3/일) 합계:- [가축분뇨: 130,분뇨: 90]",0,0 ,,,,,,1
661,가축분뇨처리장,,,장호원가축분뇨공공처리시설,장호원읍 노탑리 427,37.1409017,127.6270361,경기도_이천시,,"시설용량(m3/일) 합계:220 [가축분뇨: 220,분뇨: -]",0,0 ,,,,,,1
662,가축분뇨처리장,,,파주가축분뇨공공처리시설,파주읍 봉암리 1003-2,37.8068394,126.7890894,경기도_파주시,,"시설용량(m3/일) 합계:200 [가축분뇨: 200,분뇨: -]",0,0 ,,,,,,1
663,가축분뇨처리장,,,파주축분혼합공공처리시설,파주읍 봉암리 1039-4,37.8058447,126.7884777,경기도_파주시,,"시설용량(m3/일) 합계:80 [가축분뇨: 60,분뇨: -]",0,0 ,,,,,,1
664,가축분뇨처리장,,,포천축산폐수분뇨병합처리장,영중면 영송리 712,38.013438,127.1989502,경기도_포천시,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
665,가축분뇨처리장,,,화성축산폐수공공처리장,장안면 독정리 34-6,37.0689722,126.8653414,경기도_화성시,,"시설용량(m3/일) 합계:70 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
666,가축분뇨처리장,,,남양주축산폐수공공처리시설,진건읍 진관리 875,37.6350205,127.1515201,경기도_남양주시,,"시설용량(m3/일) 합계:185 [가축분뇨: 100,분뇨: 85]",0,0 ,,,,,,1
667,가축분뇨처리장,,,차산간이축산폐수공공처리장,화도읍 차산리,37.6232149,127.3001357,경기도_남양주시,,"시설용량(m3/일) 합계:35 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
668,가축분뇨처리장,,,창현간이축산폐수공공처리장,화도읍 창현리,37.6319364,127.323053,경기도_남양주시,,"시설용량(m3/일) 합계:85 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
669,가축분뇨처리장,,,김해축산폐수처리시설,한림면 안하리 232-1,35.3099375,128.8240351,경상남도_김해시,,"시설용량(m3/일) 합계:130 [가축분뇨: 130,분뇨: -]",0,0 ,,,,,,1
670,가축분뇨처리장,,,밀양축산폐수공공처리시설,상남면 기산리 34-1,35.452241,128.7774332,경상남도_밀양시,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
671,가축분뇨처리장,,,사천축산폐수공공처리장,사남면 방지리 647,35.065909,128.0528239,경상남도_사천시,,"시설용량(m3/일) 합계:40 [가축분뇨: 40,분뇨: -]",0,0 ,,,,,,1
672,가축분뇨처리장,,,산청축산폐수공공처리장,산청읍 옥산리 60,35.4065963,127.884069,경상남도_산청군,,"시설용량(m3/일) 합계:80 [가축분뇨: 80,분뇨: -]",0,0 ,,,,,,1
673,가축분뇨처리장,,,의령군축산폐수공공처리시설,의령읍 무전리 78,35.3211946,128.2894366,경상남도_의령군,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: 30]",0,0 ,,,,,,1
674,가축분뇨처리장,,,함안(가야)하수종말처리장내(축산폐수공공처리시설),가야읍 검암리 834-3,35.2892404,128.4177211,경상남도_함안군,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
675,가축분뇨처리장,,,함양축산폐수분뇨합병처리장,함양읍 용평리 915-1,35.5118911,127.7457021,경상남도_함양군,,"시설용량(m3/일) 합계:130 [가축분뇨: 100,분뇨: 30]",0,0 ,,,,,,1
676,가축분뇨처리장,,,합천군축산폐수처리장,대양면 정양리 59,35.5491764,128.1711753,경상남도_합천군,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
677,가축분뇨처리장,,,창원가축분뇨공공처리시설,창곡동 160,37.4697468,127.1458253,경상남도_창원시,,"시설용량(m3/일) 합계:60 [가축분뇨: 60,분뇨: -]",0,0 ,,,,,,1
678,가축분뇨처리장,,,경산시분뇨및축산폐수공공시설,대평동 55-1,35.84449,128.7270323,경상북도_경산시,,"시설용량(m3/일) 합계:180 [가축분뇨: 95,분뇨: 85]",0,0 ,,,,,,1
679,가축분뇨처리장,,,경주축산폐수공공처리장,강동면 호명리 474,35.9828578,129.2453519,경상북도_경주시,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
680,가축분뇨처리장,,,김천축산폐수공공처리장,대광동 850,36.1357915,128.1412284,경상북도_김천시,,"시설용량(m3/일) 합계:70 [가축분뇨: 70,분뇨: -]",0,0 ,,,,,,1
681,가축분뇨처리장,,,문경축산폐수공공처리장,영신동 98,36.575636,128.2152069,경상북도_문경시,,"시설용량(m3/일) 합계:70 [가축분뇨: 70,분뇨: -]",0,0 ,,,,,,1
682,가축분뇨처리장,,,상주축산폐수처리사업소,낙동면 분황리 464-5,36.4070249,128.2591671,경상북도_상주시,,"시설용량(m3/일) 합계:200 [가축분뇨: 80,분뇨: -]",0,0 ,,,,,,1
683,가축분뇨처리장,,,성주군분뇨및가축분뇨공공처리시설,성주읍 삼산리 504,35.9263571,128.3109241,경상북도_성주군,,"시설용량(m3/일) 합계:80 [가축분뇨: 50,분뇨: 30]",0,0 ,,,,,,1
684,가축분뇨처리장,,,안동축산폐수처리시설,수하동 660,37.5673277,126.984633,경상북도_안동시,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: 140]",0,0 ,,,,,,1
685,가축분뇨처리장,,,영천시가축분뇨공공처리시설,금호읍 구암리 762,35.9223032,128.9294577,경상북도_영천시,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
686,가축분뇨처리장,,,구미시설관리공단(분뇨),석적읍 중리 412,36.085755,128.4029709,경상북도_칠곡군,,"시설용량(m3/일) 합계:240 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
687,가축분뇨처리장,,,칠곡축산폐수공공처리장,약목면 동안리 577,36.0400023,128.3752627,경상북도_칠곡군,,"시설용량(m3/일) 합계:45 [가축분뇨: 45,분뇨: -]",0,0 ,,,,,,1
688,가축분뇨처리장,,,구례군분뇨및축산폐수공공처리장,마산면 광평리 831-2,35.204167,127.4914548,전라남도_구례군,,"시설용량(m3/일) 합계:100 [가축분뇨: 75,분뇨: 25]",0,0 ,,,,,,1
689,가축분뇨처리장,,,나주시축산폐수공공처리장,운곡동 107,34.9949146,126.6992939,전라남도_나주시,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
690,가축분뇨처리장,,,현애원축산폐수공공처리장,노안면 유곡리 산43,35.0987091,126.7393229,전라남도_나주시,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
691,가축분뇨처리장,,,담양축산폐수공공처리시설,담양읍 강쟁리 1294,35.3093442,126.9599281,전라남도_담양군,,"시설용량(m3/일) 합계:50 [가축분뇨: 50,분뇨: 50]",0,0 ,,,,,,1
692,가축분뇨처리장,,,무안군축산폐수공공처리시설,무안읍 성동리 1055-4,35.0045414,126.4913431,전라남도_무안군,,"시설용량(m3/일) 합계:110 [가축분뇨: 110,분뇨: -]",0,0 ,,,,,,1
693,가축분뇨처리장,,,보성군축산폐수공공처리시설,미력면 덕림리 780-1,34.7963819,127.0976963,전라남도_보성군,,"시설용량(m3/일) 합계:70 [가축분뇨: 70,분뇨: -]",0,0 ,,,,,,1
694,가축분뇨처리장,,,순천축산폐수공공처리장,교량동 618,34.9088524,127.5133869,전라남도_순천시,,"시설용량(m3/일) 합계:60 [가축분뇨: 60,분뇨: -]",0,0 ,,,,,,1
695,가축분뇨처리장,,,영암가축분뇨공공처리장,군서면 도장리 1094,34.8069463,126.609937,전라남도_영암군,,"시설용량(m3/일) 합계:70 [가축분뇨: 70,분뇨: -]",0,0 ,,,,,,1
696,가축분뇨처리장,,,함평가축분뇨공공처리장,엄다면 학야리 322-1,35.0107342,126.5284581,전라남도_함평군,,"시설용량(m3/일) 합계:130 [가축분뇨: 130,분뇨: 40]",0,0 ,,,,,,1
697,가축분뇨처리장,,,해남축산폐수공공처리장,해남읍 남외리 550-1,34.5652776,126.5876944,전라남도_해남군,,"시설용량(m3/일) 합계:50 [가축분뇨: 50,분뇨: -]",0,0 ,,,,,,1
698,가축분뇨처리장,,,김제축산폐수공공처리시설,용지면 용암리 14,35.8335138,126.9851554,전라북도_김제시,,"시설용량(m3/일) 합계:200 [가축분뇨: 200,분뇨: -]",0,0 ,,,,,,1
699,가축분뇨처리장,,,무주축산폐수공공처리장,무주읍 당산리 1642-1,35.9986734,127.6459098,전라북도_무주군,,"시설용량(m3/일) 합계:70 [가축분뇨: 50,분뇨: 20]",0,0 ,,,,,,1
700,가축분뇨처리장,,,부안위생처리장,계화면 창북리 1451,35.7937431,126.6852111,전라북도_부안군,,"시설용량(m3/일) 합계:80 [가축분뇨: 40,분뇨: 40]",0,0 ,,,,,,1
701,가축분뇨처리장,,,순창군축산폐수공공처리시설,유등면 창신리 538,35.3640217,127.1516738,전라북도_순창군,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: 30]",0,0 ,,,,,,1
702,가축분뇨처리장,,,완주군축산폐수공공처리시설,삼례읍 후정리 150,35.901434,127.0614082,전라북도_완주군,,"시설용량(m3/일) 합계:120 [가축분뇨: 120,분뇨: 50]",0,0 ,,,,,,1
703,가축분뇨처리장,,,익산(왕궁)축산폐수처리장,왕궁면 온수리 320-1,35.9226813,127.0672371,전라북도_익산시,,"시설용량(m3/일) 합계:700 [가축분뇨: 700,분뇨: -]",0,0 ,,,,,,1
704,가축분뇨처리장,,,임실군축산폐수공공처리시설,오수면 용정리 368,35.525892,127.3286429,전라북도_임실군,,"시설용량(m3/일) 합계:130 [가축분뇨: 100,분뇨: 30]",0,0 ,,,,,,1
705,가축분뇨처리장,,,장수축산폐수공공처리장,장계면 금곡리 산15,35.7688783,127.5669434,전라북도_장수군,,"시설용량(m3/일) 합계:150 [가축분뇨: 70,분뇨: 30]",0,0 ,,,,,,1
706,가축분뇨처리장,,,정읍축산폐수공공처리시설,영파동 618-23,35.6110507,126.8498915,전라북도_정읍시,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: 100]",0,0 ,,,,,,1
707,가축분뇨처리장,,,진안축산폐수공공처리시설,진안읍 정곡리 278,35.7922259,127.4098,전라북도_진안군,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
708,가축분뇨처리장,,,공주축산폐수공공처리시설,우성면 평목리 50-4,36.4618859,127.09516,충청남도_공주시,,"시설용량(m3/일) 합계:250 [가축분뇨: 250,분뇨: -]",0,0 ,,,,,,1
709,가축분뇨처리장,,,금산군환경사업소,금산읍 신대리 52,36.0984709,127.5140597,충청남도_금산군,,"시설용량(m3/일) 합계:60 [가축분뇨: 38,분뇨: 22]",0,0 ,,,,,,1
710,가축분뇨처리장,,,논산축산폐수공공처리장,연무읍 신화리 51,36.1412538,127.0516319,충청남도_논산시,,"시설용량(m3/일) 합계:240 [가축분뇨: 250,분뇨: -]",0,0 ,,,,,,1
711,가축분뇨처리장,,,당진시가축분뇨지역단위통합센터,송산면 가곡리 500,36.9864164,126.6840793,충청남도_당진시,,"시설용량(m3/일) 합계:액비화 [가축분뇨: 95,분뇨: 95]",0,0 ,,,,,,1
712,가축분뇨처리장,,,보령축산폐수공공처리장,천북면 신죽리 890,36.4771806,126.5975302,충청남도_보령시,,"시설용량(m3/일) 합계:80 [가축분뇨: 80,분뇨: -]",0,0 ,,,,,,1
713,가축분뇨처리장,,,아산축산폐수공공처리장,신창면 수장리 48-18,36.8021275,126.9759025,충청남도_아산시,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: 200]",0,0 ,,,,,,1
714,가축분뇨처리장,,,예산군가축분뇨공공처리시설,예산읍 궁평리 39-1,36.7444224,126.8485602,충청남도_예산군,,"시설용량(m3/일) 합계:150 [가축분뇨: 150,분뇨: -]",0,0 ,,,,,,1
715,가축분뇨처리장,,,천안가축분뇨공공처리장,충청남도 천안시 서북구 성환읍 신가리 35-3,36.9583168,127.117997,충청남도_천안시,,"시설용량(m3/일) 합계:액비화 [가축분뇨: 120,분뇨: 90]",0,0 ,,,,,,1
716,가축분뇨처리장,,,홍성군축산폐수공공처리장,결성면 용호리 438-4,36.574551,126.5497015,충청남도_홍성군,,"시설용량(m3/일) 합계:250 [가축분뇨: 250,분뇨: -]",0,0 ,,,,,,1
717,가축분뇨처리장,,,괴산축산폐수공공처리장,괴산읍 대덕리 38-3,36.8116588,127.8153023,충청북도_괴산군,,"시설용량(m3/일) 합계:60 [가축분뇨: 60,분뇨: -]",0,0 ,,,,,,1
718,가축분뇨처리장,,,보은축산폐수공공처리장,보은읍 금굴리 391-2,36.4668782,127.7286391,충청북도_보은군,,"시설용량(m3/일) 합계:80 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
719,가축분뇨처리장,,,증평위생처리장,증평읍 연탄리 307,36.7836089,127.5659846,충청북도_증평군,,"시설용량(m3/일) 합계:50 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
720,가축분뇨처리장,,,진천축산폐수공공처리장,문백면 구곡리 1,36.8403813,127.4951666,충청북도_진천군,,"시설용량(m3/일) 합계:100 [가축분뇨: 100,분뇨: -]",0,0 ,,,,,,1
721,가축분뇨처리장,,,청원군 분뇨처리장,내수읍 내수리 270,36.7307729,127.5223905,충청북도_청주시,,"시설용량(m3/일) 합계:210 [가축분뇨: -,분뇨: -]",0,0 ,,,,,,1
722,가축분뇨처리장,,,청원(내수)축산폐수공공처리장,내수읍 내수리 529-126,36.7333545,127.5261667,충청북도_청주시,,"시설용량(m3/일) 합계:200 [가축분뇨: 200,분뇨: -]",0,0 ,,,,,,1
723,가축분뇨처리장,,,충주시위생처리장,봉방동 649-3,36.9689455,127.8951822,충청북도_충주시,,"시설용량(m3/일) 합계:200 [가축분뇨: 50,분뇨: 150]",0,0 ,,,,,,1
724,가축분뇨처리장,,,강화군가축분뇨공공처리시설,선원면 냉정리 1315-1,37.7016989,126.4731061,인천광역시,,"시설용량(m3/일) 합계:30 [가축분뇨: 30,분뇨: -]",0,0 ,,,,,,1
725,가축분뇨처리장,,,가좌분뇨처리장,가좌동 598,37.4971235,126.644393,인천광역시,,"시설용량(m3/일) 합계:1780 [가축분뇨: 30,분뇨: 1750]",0,0 ,,,,,,1
726,가축분뇨처리장,,,청원(등곡)축산폐수공공처리장,부강면 등곡리 407-9,36.5117007,127.3886751,세종특별자치시,,"시설용량(m3/일) 합계:200 [가축분뇨: 120,분뇨: -]",0,0 ,,,,,,1
